"Date","data"
1927-06-01,2.28096
1927-07-01,3.77094193632
1927-08-01,12.792774193632
1927-09-01,15.8112
1927-10-01,11.120516129952
1927-11-01,3.818879999136
1927-12-01,2.4331354838208
1928-01-01,1.822761290448
1928-02-01,1.6292571429312
1928-03-01,1.3461677419104
1928-04-01,1.4428800000864
1928-05-01,1.981625806368
1928-06-01,2.5574400000864
1928-07-01,5.56025806368
1928-08-01,14.966709676416
1928-09-01,17.193599999136
1928-10-01,10.28438709552
1928-11-01,5.52096
1928-12-01,2.826116129952
1929-01-01,2.3160774193632
1929-02-01,2.0643428570688
1929-03-01,1.647174193632
1929-04-01,1.6156799999136
1929-05-01,2.0485161289152
1929-06-01,3.21408
1929-07-01,7.876335482784
1929-08-01,19.147354838208
1929-09-01,21.081599999136
1929-10-01,14.883096774528
1929-11-01,8.285760000864
1929-12-01,2.93481290448
1930-01-01,2.76758709552
1930-02-01,2.5364571429312
1930-03-01,1.7809548387264
1930-04-01,1.6934399999136
1930-05-01,2.1070451612736
1930-06-01,2.4278400000864
1930-07-01,3.938167742688
1930-08-01,14.883096774528
1930-09-01,15.119999999136
1930-10-01,9.782709676416
1930-11-01,3.041279999136
1930-12-01,2.667251612736
1931-01-01,1.981625806368
1931-02-01,1.6292571429312
1931-03-01,1.6220903225472
1931-04-01,1.47744
1931-05-01,1.4883096774528
1931-06-01,1.7452799999136
1931-07-01,2.5752774193632
1931-08-01,12.96
1931-09-01,18.316800000864
1931-10-01,12.374709676416
1931-11-01,6.773759999136
1931-12-01,2.592
1932-01-01,2.2826322580896
1932-02-01,1.8699428570688
1932-03-01,1.730787096816
1932-04-01,1.4256
1932-05-01,1.8311225806368
1932-06-01,2.4191999999136
1932-07-01,3.653883870048
1932-08-01,15.46838709552
1932-09-01,19.6992
1932-10-01,13.127225806368
1932-11-01,6.099839999136
1932-12-01,2.5752774193632
1933-01-01,2.93481290448
1933-02-01,3.0456
1933-03-01,2.2575483870048
1933-04-01,1.7193599999136
1933-05-01,2.157212903184
1933-06-01,2.61792
1933-07-01,3.085316129952
1933-08-01,10.618838710848
1933-09-01,19.094400000864
1933-10-01,12.625548387264
1933-11-01,6.341760000864
1933-12-01,3.603716129952
1934-01-01,2.918090323584
1934-02-01,2.5272
1934-03-01,1.981625806368
1934-04-01,1.7711999999136
1934-05-01,2.1822967742688
1934-06-01,2.77344
1934-07-01,5.401393549056
1934-08-01,16.889806450944
1934-09-01,20.4768
1934-10-01,12.87638709552
1934-11-01,5.218559999136
1934-12-01,2.826116129952
1935-01-01,2.93481290448
1935-02-01,2.5272
1935-03-01,2.0150709676416
1935-04-01,1.89216
1935-05-01,2.5418322580896
1935-06-01,3.620160000864
1935-07-01,6.580335482784
1935-08-01,17.558709676416
1935-09-01,20.649600000864
1935-10-01,14.548645161792
1935-11-01,4.320000000864
1935-12-01,2.99334193632
1936-01-01,2.859561289152
1936-02-01,2.4809142856032
1936-03-01,2.0067096774528
1936-04-01,1.89216
1936-05-01,2.592
1936-06-01,3.153600000864
1936-07-01,5.016774193632
1936-08-01,15.63561290448
1936-09-01,20.563199999136
1936-10-01,11.956645161792
1936-11-01,3.888
1936-12-01,2.918090323584
1937-01-01,2.4665806450944
1937-02-01,2.0828571429312
1937-03-01,1.906374193632
1937-04-01,1.7193599999136
1937-05-01,2.0317935482784
1937-06-01,2.738880000864
1937-07-01,3.904722580896
1937-08-01,16.304516129952
1937-09-01,19.094400000864
1937-10-01,10.368
1937-11-01,2.756159999136
1937-12-01,3.02678709552
1938-01-01,2.700696774528
1938-02-01,2.1198857143968
1938-03-01,1.9398193549056
1938-04-01,1.7452799999136
1938-05-01,2.3160774193632
1938-06-01,2.92896
1938-07-01,3.871277419104
1938-08-01,18.812903225472
1938-09-01,24.278400000864
1938-10-01,16.137290323584
1938-11-01,5.54688
1938-12-01,2.99334193632
1939-01-01,2.884645161792
1939-02-01,2.823428570688
1939-03-01,2.0986838710848
1939-04-01,1.9094400000864
1939-05-01,2.725780644576
1939-06-01,3.55104
1939-07-01,4.272619355424
1939-08-01,11.036903225472
1939-09-01,15.724800000864
1939-10-01,8.779354838208
1939-11-01,4.579200000864
1939-12-01,3.469935482784
1940-01-01,2.633806450944
1940-02-01,2.1754285714656
1940-03-01,1.9314580644576
1940-04-01,1.78848
1940-05-01,2.4916645161792
1940-06-01,2.92896
1940-07-01,3.31107096816
1940-08-01,12.541935482784
1940-09-01,15.465600000864
1940-10-01,6.496722580896
1940-11-01,2.4796800000864
1940-12-01,2.0067096774528
1941-01-01,1.8311225806368
1941-02-01,1.9717714285344
1941-03-01,1.7391483870048
1941-04-01,1.6848
1941-05-01,2.2073806450944
1941-06-01,3.119039999136
1941-07-01,3.921445161792
1941-08-01,9.949935482784
1941-09-01,12.268799999136
1941-10-01,7.157264517216
1941-11-01,4.674239999136
1941-12-01,3.419767742688
1942-01-01,2.2241032257312
1942-02-01,2.268
1942-03-01,1.981625806368
1942-04-01,2.1427200000864
1942-05-01,2.79267096816
1942-06-01,3.490560000864
1942-07-01,4.707406450944
1942-08-01,16.806193549056
1942-09-01,17.3664
1942-10-01,11.622193549056
1942-11-01,2.816640000864
1942-12-01,2.4665806450944
1943-01-01,2.0903225806368
1943-02-01,2.3050285714656
1943-03-01,1.8478451612736
1943-04-01,2.0563199999136
1943-05-01,2.592
1943-06-01,2.920320000864
1943-07-01,3.31107096816
1943-08-01,12.207483870048
1943-09-01,21.081599999136
1943-10-01,10.033548387264
1943-11-01,3.974399999136
1943-12-01,3.093677419104
1944-01-01,2.341161290448
1944-02-01,2.4901714285344
1944-03-01,2.081961290448
1944-04-01,1.96992
1944-05-01,2.65052903184
1944-06-01,3.490560000864
1944-07-01,4.255896774528
1944-08-01,13.79612903184
1944-09-01,15.465600000864
1944-10-01,7.91814193632
1944-11-01,2.600639999136
1944-12-01,2.725780644576
1945-01-01,1.9732645161792
1945-02-01,2.3698285714656
1945-03-01,NA
1945-04-01,NA
1945-05-01,NA
1945-06-01,NA
1945-07-01,NA
1945-08-01,NA
1945-09-01,NA
1945-10-01,NA
1945-11-01,NA
1945-12-01,NA
